,Avg_Volume,Beta,Current_Ratio,Debt_to_Equity,Earnings_date,Industry,Inst_Own,LDebt_to_Equity,Market_cap,PB,PEG,Price,Profit_Margin,ROE,Refresh_Date,Sales,Sector,Symbol,Ticker,_id
1909,1980000.0,1.57,0.0,2.3,Jul 23 AMC,Credit Services,0.912,2.08,26150000000.0,2.4,0.92,81.49,0.244,0.266,2020-01-07,11600000000.0,Financial,DFS,DFS,5d51ecc0047fbe72462ec9fe
1910,1050000.0,0.45,0.0,1.19,Jul 30 AMC,REIT - Office,0.0,1.19,24820000000.0,2.88,6.61,117.69,0.079,0.029,2020-01-07,3160000000.0,Financial,DLR,DLR,5d51ecc2047fbe72462eca00
1911,776450.0,0.46,1.6,0.0,Jul 16 BMO,Restaurants,0.997,0.0,9860000000.0,0.0,1.85,291.85,0.108,-0.128,2020-01-07,3520000000.0,Services,DPZ,DPZ,5d51ecd9047fbe72462eca06
1912,490100.0,1.07,1.8,0.33,Aug 22 AMC,Department Stores,0.0,0.33,1690000000.0,0.91,0.0,70.46,0.026,0.1,2020-01-07,6510000000.0,Services,DDS,DDS,5d51ecdc047fbe72462eca0a
1913,320860.0,0.5,1.5,1.28,0,Beverages - Wineries & Distillers,0.112,1.1,100350000000.0,8.85,3.39,166.28,0.235,0.306,2020-01-07,15610000000.0,Consumer Goods,DEO,DEO,5d51ecde047fbe72462eca0c
1914,0.0,0.0,0.0,0.0,0,Apparel Stores,0.0,0.0,0.0,0.0,0.0,22.51,0.0,0.0,,3180000000.0,Services,,DSW,5d51ece0047fbe72462eca0e
1915,2730000.0,1.82,2.2,0.58,Aug 05 BMO,Oil & Gas Drilling & Exploration,0.0,0.58,811670000.0,0.23,0.0,7.46,-0.328,-0.09,2020-01-07,969100000.0,Basic Materials,DO,DO,5d51ece3047fbe72462eca10
1916,1180000.0,2.73,1.2,0.0,Jul 25 BMO,Diversified Computer Systems,0.918,0.0,1040000000.0,0.0,0.0,11.78,-0.118,2.627,2020-01-07,4590000000.0,Technology,DBD,DBD,5d51ece5047fbe72462eca13
1917,419270.0,1.31,3.4,1.07,Aug 28 BMO,Heavy Construction,0.917,1.06,1500000000.0,1.76,1.59,46.09,0.019,0.074,2020-01-07,3230000000.0,Industrial Goods,DY,DY,5d51ece7047fbe72462eca16
1918,2340000.0,0.58,1.3,0.0,Aug 22 BMO,Sporting Goods Stores,0.0,0.2,3180000000.0,1.69,2.61,48.27,0.038,0.169,2020-01-07,8449999999.999999,Services,DKS,DKS,5d51ece9047fbe72462eca18
1919,1070000.0,0.75,6.1,1.53,Jul 31 AMC,Medical Laboratories & Research,0.986,1.52,13840000000.0,20.1,0.0,231.45,-0.14,-0.264,2020-01-07,1220000000.0,Healthcare,DXCM,DXCM,5d51ed02047fbe72462eca1f
1920,87500.0,0.0,0.0,0.0,0,Asset Management,0.5808,0.0,0.0,0.94,0.0,9.5394,0.0,0.0,2020-01-07,18460000.0,Financial,FTF,FTF,5d51ed05047fbe72462eca22
1921,2250000.0,1.59,1.1,2.21,Aug 01 AMC,Specialized Health Services,0.942,1.33,9480000000.0,2.42,0.94,75.11,0.012,0.035,2020-01-07,11250000000.0,Healthcare,DVA,DVA,5d51ed08047fbe72462eca24
1922,333720.0,1.5,10.0,0.0,Jul 25,Oil & Gas Equipment & Services,0.0,0.0,1820000000.0,1.6,0.0,47.44,-0.231,-0.08,2020-01-07,388700000.0,Basic Materials,DRQ,DRQ,5d51ed0b047fbe72462eca26
1923,322930.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.04,0.0,3660000000.0,1.25,0.0,12.73,0.0,0.0,2020-01-07,123270000.0,Financial,DNP,DNP,5d51ed0d047fbe72462eca29
1924,408840.0,0.88,4.8,0.0,Aug 01 AMC,Diversified Electronics,0.951,0.0,5960000000.0,2.55,1.52,69.06,0.216,0.112,2020-01-07,1210000000.0,Technology,DLB,DLB,5d51ed13047fbe72462eca2c
1925,536730.0,1.48,1.9,0.0,Jul 25 BMO,Trucking,0.73,0.02,13740000000.0,4.78,2.72,188.78,0.155,0.236,2020-01-07,4139999999.9999995,Services,ODFL,ODFL,5d51ed29047fbe72462eca33
1926,1310000.0,1.62,1.5,1.02,Aug 05 BMO,Oil & Gas Refining & Marketing,0.0,1.0,2580000000.0,1.47,0.0,33.24,0.033,0.2,2020-01-07,10000000000.0,Basic Materials,DK,DK,5d51ed2c047fbe72462eca36
1927,1090000.0,0.56,1.3,1.07,Aug 06 AMC,Shipping,0.452,0.95,773800000.0,0.88,0.0,8.46,-0.005,-0.003,2020-01-07,428300000.0,Services,DHT,DHT,5d51ed2f047fbe72462eca38
1928,210750.0,1.04,1.9,0.0,Aug 20 BMO,Computer Based Systems,0.586,0.01,272630000.0,1.42,0.0,6.11,-0.002,-0.005,2020-01-07,569700000.0,Technology,DAKT,DAKT,5d51ed32047fbe72462eca3a
1929,1460000.0,1.31,2.7,0.6,Jul 31 AMC,Security & Protection Services,0.85,0.6,1970000000.0,3.41,13.05,20.26,0.02,0.025,2020-01-07,672100000.0,Services,KTOS,KTOS,5d51ed35047fbe72462eca3d
1930,1630000.0,0.84,0.6,0.34,Aug 06 AMC,Independent Oil & Gas,0.0,0.34,15970000000.0,1.16,0.47,96.42,0.277,0.087,2020-01-07,3050000000.0,Basic Materials,FANG,FANG,5d51ed38047fbe72462eca40
1931,40550.0,0.99,12.9,0.0,Aug 05,Diversified Investments,0.17,0.0,638050000.0,5.24,0.0,19.94,0.688,0.506,2020-01-07,75900000.0,Financial,DMLP,DMLP,5d51ed3a047fbe72462eca44
1932,96660.0,0.73,2.3,0.84,Aug 05 AMC,Aerospace/Defense Products & Services,0.867,0.83,495890000.0,1.79,1.1,43.33,0.03,0.077,2020-01-07,677100000.0,Industrial Goods,DCO,DCO,5d51ed3d047fbe72462eca46
1933,1290000.0,0.4,0.0,0.65,Aug 07 BMO,REIT - Healthcare Facilities,0.99,0.65,3210000000.0,1.33,6.63,18.58,0.134,0.023,2020-01-07,410600000.0,Financial,DOC,DOC,5d51ed53047fbe72462eca4d
1934,116720.0,0.99,0.0,1.68,Aug 07 BMO,Mortgage Investment,0.81,1.68,1760000000.0,1.8,1.11,63.69,0.0,0.0,2020-01-07,765200000.0,Financial,WD,WD,5d51ed56047fbe72462eca50
1935,2860000.0,1.63,4.0,0.61,Jul 22 AMC,Steel & Iron,0.85,0.59,6330000000.0,1.53,0.0,33.83,0.107,0.32,2020-01-07,11720000000.0,Basic Materials,STLD,STLD,5d51ed59047fbe72462eca52
1936,118300.0,1.61,4.3,0.0,Aug 08 AMC,Communication Equipment,0.838,0.0,375370000.0,1.12,1.82,17.4,0.042,0.032,2020-01-07,256500000.0,Technology,DGII,DGII,5d51ed5b047fbe72462eca54
1937,23160.0,0.25,0.0,0.09,Jul 29 AMC,Property & Casualty Insurance,0.815,0.01,410840000.0,0.97,2.97,14.76,-0.041,-0.079,2020-01-07,798600000.0,Financial,DGICA,DGICA,5d51ed5e047fbe72462eca57
1938,828500.0,1.16,1.5,0.72,Aug 07 AMC,Waste Management,0.995,0.7,3270000000.0,1.37,59.48,28.69,0.0,0.0,2020-01-07,3350000000.0,Industrial Goods,DAR,DAR,5d51ed61047fbe72462eca5a
1939,149650.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.2329,0.0,1390000000.0,0.0,0.0,23.68,0.0,0.0,2020-01-07,0.0,Financial,FPF,FPF,5d51ed63047fbe72462eca5c
1940,176040.0,0.57,3.4,0.0,Jul 30 BMO,Auto Parts,0.832,0.0,2400000000.0,3.18,1.42,76.22,0.113,0.155,2020-01-07,1010000000.0,Consumer Goods,DORM,DORM,5d51ed66047fbe72462eca5f
1941,345630.0,0.37,1.0,0.0,Jul 31 BMO,Restaurants,0.0,0.0,1390000000.0,0.0,0.88,84.67,0.115,-0.487,2020-01-07,873600000.0,Services,DIN,DIN,5d51ed7c047fbe72462eca65
1942,645960.0,0.62,3.0,0.64,Aug 21 AMC,Gas Utilities,0.225,0.63,605730000.0,1.59,0.0,7.02,0.315,0.581,2020-01-07,847900000.0,Utilities,TGS,TGS,5d51ed7f047fbe72462eca68
1943,187270.0,0.17,1.9,0.27,Jul 29 BMO,Drug Manufacturers - Other,0.141,0.16,5990000000.0,3.02,1.78,40.27,0.122,0.14,2020-01-07,2190000000.0,Healthcare,RDY,RDY,5d51ed81047fbe72462eca6a
1944,426590.0,1.19,1.2,0.74,Aug 07 BMO,Shipping,0.569,0.67,531270000.0,0.55,0.0,16.27,-0.127,-0.026,2020-01-07,191600000.0,Services,LPG,LPG,5d51ed83047fbe72462eca6c
1945,79330.0,2.61,2.6,0.73,Aug 06 AMC,Industrial Equipment Wholesale,0.836,0.72,587900000.0,1.73,0.74,38.69,0.032,0.129,2020-01-07,1260000000.0,Services,DXPE,DXPE,5d51ed86047fbe72462eca6f
1946,418480.0,0.26,0.2,0.35,Jul 29 AMC,Restaurants,0.88,0.35,419390000.0,0.97,2.4,7.97,0.029,0.036,2020-01-07,510800000.0,Services,TACO,TACO,5d51ed88047fbe72462eca72
1947,77000.0,0.59,2.5,0.92,Aug 05 AMC,Auto Parts,0.899,0.82,987450000.0,3.34,1.33,55.94,0.09,0.174,2020-01-07,546200000.0,Consumer Goods,PLOW,PLOW,5d51ed8b047fbe72462eca74
1948,183170.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.1702,0.0,1800000000.0,0.0,0.0,33.05,0.0,0.0,2020-01-07,0.0,Financial,PDI,PDI,5d51ed8d047fbe72462eca76
1949,390540.0,1.1,7.2,0.0,Aug 06 AMC,Diversified Machinery,0.949,0.0,1130000000.0,3.12,2.24,34.24,0.057,0.043,2020-01-07,157400000.0,Industrial Goods,KRNT,KRNT,5d51eda4047fbe72462eca7d
1950,274100.0,0.82,0.9,0.37,Jul 30 BMO,Farm Products,0.662,0.0,1380000000.0,0.78,14.68,33.93,0.004,0.011,2020-01-07,4510000000.0,Consumer Goods,FDP,FDP,5d51eda7047fbe72462eca80
1951,17860.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.2859,0.0,120140000.0,0.92,0.0,14.8937,0.0,0.0,2020-01-07,7210000.0,Financial,DTF,DTF,5d51edaa047fbe72462eca82
1952,467720.0,1.26,2.7,0.19,Aug 05 AMC,Semiconductor - Integrated Circuits,0.846,0.14,1950000000.0,1.9,0.98,56.84,0.102,0.135,2020-01-07,1260000000.0,Technology,DIOD,DIOD,5d51edad047fbe72462eca85
1953,1510000.0,0.7,0.5,1.82,Aug 16 BMO,Restaurants,0.982,1.8,266480000.00000003,1.34,0.0,7.95,-0.208,-0.476,,481200000.0,Services,,DFRG,5d51edb0047fbe72462eca88
1954,418340.0,2.22,3.7,0.0,Aug 08 AMC,Biotechnology,0.9,0.0,978230000.0,6.03,0.0,21.46,0.0,-0.503,2020-01-07,7700000.0,Healthcare,DRNA,DRNA,5d51edb3047fbe72462eca8a
1955,677470.0,1.33,8.4,4.8,Aug 07 AMC,Biotechnology,0.8011,4.8,472780000.0,6.96,0.0,15.45,0.0,0.0,2020-01-07,44500000.0,Healthcare,DERM,DERM,5d51edb6047fbe72462eca8d
1956,34030.0,1.95,3.0,0.26,Aug 09 BMO,Diversified Machinery,0.642,0.25,148650000.0,0.73,0.96,11.27,0.057,0.1,2020-01-07,304000000.0,Industrial Goods,TWIN,TWIN,5d51edb9047fbe72462eca8f
1957,757310.0,1.08,2.4,0.53,Aug 01 AMC,Wireless Communications,0.885,0.52,2830000000.0,0.62,0.0,24.48,0.03,0.034,2020-01-07,5150000000.0,Technology,TDS,TDS,5d51edd0047fbe72462eca96
1958,110840.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.1978,0.0,534260000.0,1.02,0.0,8.6,0.0,0.0,2020-01-07,38760000.0,Financial,LEO,LEO,5d51edd3047fbe72462eca98
1959,134170.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.186,0.0,1720000000.0,1.02,0.0,22.01,0.0,0.0,2020-01-07,59880000.0,Financial,GDV,GDV,5d51edd5047fbe72462eca9b
1960,170300.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.0263,0.0,1200000000.0,0.89,0.0,17.93,0.0,0.0,2020-01-07,76310000.0,Financial,ETG,ETG,5d51edd8047fbe72462eca9e
1961,191230.0,0.76,3.4,0.0,Jul 30 BMO,Semiconductor - Integrated Circuits,0.73,0.0,327460000.0,2.18,0.0,15.72,-0.017,-0.014,2020-01-07,116000000.0,Technology,DSPG,DSPG,5d51eddb047fbe72462ecaa0
1962,156790.0,0.67,0.9,0.44,Sep 04 AMC,Business Software & Services,0.692,0.44,2910000000.0,4.8,6.48,44.51,0.11,0.06,2020-01-07,286200000.0,Technology,DSGX,DSGX,5d51edde047fbe72462ecaa3
1963,60970.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.1435,0.0,887330000.0,0.97,0.0,26.97,0.0,0.0,2020-01-07,66739999.99999999,Financial,HTD,HTD,5d51ede0047fbe72462ecaa5
1964,326270.0,1.25,3.4,0.0,Aug 05 AMC,Medical Appliances & Equipment,0.911,3.26,381290000.0,25.0,0.0,5.17,-0.639,-1.675,2020-01-07,75100000.0,Healthcare,GNMK,GNMK,5d51ede4047fbe72462ecaa8
1965,451360.0,0.19,2.0,0.52,Sep 12 BMO,Apparel Stores,0.403,0.51,345520000.0,2.16,0.8,9.87,0.028,0.11,2020-01-07,582100000.0,Services,DLTH,DLTH,5d51edfb047fbe72462ecaae
1966,104790.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.2092,0.0,830920000.0,0.0,0.0,23.98,0.0,0.0,2020-01-07,0.0,Financial,QQQX,QQQX,5d51edfd047fbe72462ecab1
1967,26890.0,0.91,0.9,0.0,Aug 05 BMO,Independent Oil & Gas,0.235,0.0,772950000.0,0.0,0.76,32.98,0.101,-0.508,2020-01-07,642200000.0,Basic Materials,DKL,DKL,5d51ee00047fbe72462ecab4
1968,634340.0,0.0,0.0,0.0,0,Closed-End Fund - Foreign,0.0,0.0,2390000000.0,0.0,0.0,8.85,0.0,0.0,2020-01-07,0.0,Financial,EXG,EXG,5d51ee02047fbe72462ecab6
1969,360780.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.2256,0.0,2060000000.0,0.0,0.0,20.0,0.0,0.0,2020-01-07,0.0,Financial,DSL,DSL,5d51ee05047fbe72462ecab8
1970,751820.0,1.41,2.6,0.06,Aug 02 BMO,Oil & Gas Equipment & Services,0.0,0.06,1380000000.0,1.05,0.0,11.63,0.022,0.055,2020-01-07,3150000000.0,Basic Materials,DNOW,DNOW,5d51ee08047fbe72462ecabb
1971,641690.0,0.61,0.0,0.9,Aug 01 BMO,REIT - Office,0.835,0.9,1580000000.0,1.38,0.0,23.01,0.038,0.008,2020-01-07,191000000.0,Financial,DEA,DEA,5d51ee0a047fbe72462ecabe
1972,269250.0,0.0,0.0,0.0,0,Asset Management,0.4245,0.0,1450000000.0,0.86,0.0,13.27,0.0,0.0,2020-01-07,142010000.0,Financial,EVV,EVV,5d51ee0d047fbe72462ecac0
1973,769850.0,1.05,1.0,1.32,Aug 09 BMO,Drugs - Generic,0.996,0.95,380810000.0,0.88,0.0,5.72,-0.056,-0.494,,5410000000.0,Healthcare,,DPLO,5d51ee24047fbe72462ecac7
1974,18770.0,0.58,0.0,0.0,Aug 07 AMC,Asset Management,0.59,0.0,463560000.0,2.17,0.0,142.5,0.363,0.237,2020-01-07,138000000.0,Financial,DHIL,DHIL,5d51ee27047fbe72462ecac9
1975,2080.0,0.64,6.3,0.0,Aug 28,Diversified Machinery,0.201,0.0,38090000.0,1.06,0.0,11.57,0.076,0.072,2020-01-07,33600000.0,Industrial Goods,TAYD,TAYD,5d51ee29047fbe72462ecacc
1976,29320.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.2491,0.0,84190000.0,0.91,0.0,10.52,0.0,0.0,2020-01-07,12540000.0,Financial,MFD,MFD,5d51ee2c047fbe72462ecace
1977,60120.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.2628,0.0,458610000.0,0.99,0.0,11.45,0.0,0.0,2020-01-07,32290000.0,Financial,KTF,KTF,5d51ee2e047fbe72462ecad1
1978,65060.0,0.0,0.0,0.0,0,Asset Management,0.5741,0.0,132699999.99999999,0.0,0.0,7.98,0.0,0.0,2020-01-07,0.0,Financial,IHD,IHD,5d51ee31047fbe72462ecad3
1979,212770.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.3803,0.0,450420000.0,0.0,0.0,7.04,0.0,0.0,2020-01-07,0.0,Financial,EDD,EDD,5d51ee33047fbe72462ecad6
1980,794780.0,0.71,0.0,1.73,Aug 05 AMC,REIT - Diversified,0.944,1.73,6980000000.0,2.81,7.46,42.82,0.0,0.0,2020-01-07,904300000.0,Financial,DEI,DEI,5d51ee36047fbe72462ecad8
1981,13250.0,0.0,0.0,0.0,0,Asset Management,0.219,0.0,153360000.0,0.92,0.0,13.2518,0.0,0.0,2020-01-07,8960000.0,Financial,VMM,VMM,5d51ee4c047fbe72462ecadf
1982,4060.0,0.0,0.0,0.0,0,Asset Management,0.0892,0.0,71940000.0,1.0,0.0,15.2999,0.0,0.0,2020-01-07,4350000.0,Financial,VCF,VCF,5d51ee4e047fbe72462ecae1
1983,65530.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.0551,0.0,820920000.0,1.11,0.0,17.86,0.0,0.0,2020-01-07,59510000.0,Financial,PDT,PDT,5d51ee50047fbe72462ecae4
1984,132140.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.1915,0.0,576150000.0,0.0,0.0,15.35,0.0,0.0,2020-01-07,0.0,Financial,DPG,DPG,5d51ee53047fbe72462ecae6
1985,74490.0,0.0,0.0,0.0,0,Asset Management,0.2729,0.0,184640000.0,0.98,0.0,8.93,0.0,0.0,2020-01-07,13150000.0,Financial,DMF,DMF,5d51ee55047fbe72462ecae8
1986,1780.0,0.0,0.0,0.0,Aug 13 BMO,Entertainment - Diversified,0.0052,0.0,211200000.0,2.38,0.0,41.49,0.0,0.0,2020-01-07,10990000000.0,Services,DISCB,DISCB,5d51ee58047fbe72462ecaeb
1987,245180.0,0.0,0.0,0.0,0,Biotechnology,0.4627,0.0,463240000.0,2.33,0.0,11.16,0.0,0.0,2020-01-07,0.0,Healthcare,DBVT,DBVT,5d51ee5a047fbe72462ecaed
1988,13330.0,0.0,0.0,0.0,0,Asset Management,0.2219,0.0,62900000.0,0.96,0.0,13.42,0.0,0.0,2020-01-07,4170000.0,Financial,VFL,VFL,5d51ee5c047fbe72462ecaf0
1989,24340.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.1384,0.0,233920000.0,1.11,0.0,17.43,0.0,0.0,2020-01-07,13100000.0,Financial,JTD,JTD,5d51ee72047fbe72462ecaf8
1990,103140.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.4999,0.0,588800000.0,0.0,0.0,14.99,0.0,0.0,2020-01-07,0.0,Financial,GHY,GHY,5d51ee74047fbe72462ecafb
1991,118860.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.2538,0.0,1720000000.0,0.98,0.0,25.41,0.0,0.0,2020-01-07,70790000.0,Financial,EVT,EVT,5d51ee77047fbe72462ecafd
1992,25900.0,0.0,0.0,0.0,0,Asset Management,0.2628,0.0,180740000.0,0.0,0.0,13.98,0.0,0.0,2020-01-07,0.0,Financial,NIQ,NIQ,5d51ee79047fbe72462ecb00
1993,43970.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.1529,0.0,574950000.0,0.0,0.0,21.09,0.0,0.0,2020-01-07,0.0,Financial,MMD,MMD,5d51ee7c047fbe72462ecb02
1994,24580.0,0.0,0.0,0.0,0,Closed-End Fund - Foreign,0.5923,0.0,65290000.00000001,0.95,0.0,9.68,0.0,0.0,2020-01-07,5430000.0,Financial,LOR,LOR,5d51ee7d047fbe72462ecb04
1995,17240.0,0.0,0.0,0.0,0,Asset Management,0.6213,0.0,119990000.0,0.89,0.0,15.0,0.0,0.0,2020-01-07,14100000.0,Financial,HNW,HNW,5d51ee80047fbe72462ecb07
1996,282480.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.174,0.0,1750000000.0,0.97,0.0,12.63,0.0,0.0,2020-01-07,33420000.0,Financial,ETY,ETY,5d51ee82047fbe72462ecb0a
1997,44080.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.0985,0.0,0.0,1.07,0.0,26.15,0.0,0.0,2020-01-07,14270000.0,Financial,ETO,ETO,5d51ee99047fbe72462ecb10
1998,141760.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.1081,0.0,460540000.0,0.94,0.0,8.59,0.0,0.0,2020-01-07,27660000.0,Financial,CHW,CHW,5d51ee9c047fbe72462ecb12
1999,47730.0,0.0,0.0,0.0,0,Closed-End Fund - Foreign,0.5418,0.0,611750000.0,0.95,0.0,19.58,0.0,0.0,2020-01-07,21550000.0,Financial,TDF,TDF,5d51ee9e047fbe72462ecb15
2000,71310.0,0.0,0.0,0.0,0,Asset Management,0.1751,0.0,646880000.0,0.0,0.0,13.9,0.0,0.0,2020-01-07,0.0,Financial,NID,NID,5d51eea0047fbe72462ecb17
2001,34130.0,0.0,0.0,0.0,0,Closed-End Fund - Foreign,0.2404,0.0,47050000.0,0.0,0.0,5.3897,0.0,0.0,2020-01-07,0.0,Financial,IID,IID,5d51eea3047fbe72462ecb1a
2002,37160.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.5303,0.0,236830000.0,0.89,0.0,13.4341,0.0,0.0,2020-01-07,19540000.0,Financial,EVG,EVG,5d51eea5047fbe72462ecb1c
2003,9580.0,0.85,6.0,0.02,Aug 08,Information Technology Services,0.344,0.01,35430000.0,1.36,0.0,11.7,0.037,0.021,2020-01-07,15200000.0,Technology,ISDR,ISDR,5d51eea8047fbe72462ecb1f
2004,59990.0,0.0,0.0,0.0,0,Asset Management,0.4992,0.0,228670000.0,0.0,0.0,14.89,0.0,0.0,2020-01-07,0.0,Financial,FDEU,FDEU,5d51eeaa047fbe72462ecb21
2005,74140.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.233,0.0,616810000.0,1.01,0.0,17.76,0.0,0.0,2020-01-07,15380000.0,Financial,DIAX,DIAX,5d51eec1047fbe72462ecb28
2006,69250.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.3606,0.0,191840000.0,0.97,0.0,9.76,0.0,0.0,2020-01-07,12810000.0,Financial,MSD,MSD,5d51eec3047fbe72462ecb2a
2007,41830.0,0.0,0.0,0.0,0,Closed-End Fund - Equity,0.2359,0.0,270250000.0,1.13,0.0,16.21,0.0,0.0,2020-01-07,5290000.0,Financial,SPXX,SPXX,5d51eec5047fbe72462ecb2d
2008,95470.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.0,0.0,478900000.0,0.0,0.0,15.42,0.0,0.0,2020-01-07,0.0,Financial,ISD,ISD,5d51eec8047fbe72462ecb2f
2009,28070.0,0.0,0.0,0.0,0,Closed-End Fund - Debt,0.2163,0.0,137080000.0,1.04,0.0,11.99,0.0,0.0,2020-01-07,10590000.0,Financial,KSM,KSM,5d51eed1047fbe72462ecb33
2010,8510000.0,1.37,1.3,2.27,Jul 17 AMC,"Specialty Retail, Other",0.922,1.76,34110000000.0,8.33,1.62,35.62,0.221,0.426,2020-01-07,10860000000.0,Services,EBAY,EBAY,5d51eee3047fbe72462ecb39
2011,58100.0,0.9,0.7,1.24,Aug 08 BMO,"Lumber, Wood Production",0.698,1.24,1010000000.0,2.34,0.0,38.47,0.0,0.0,2020-01-07,606800000.0,Industrial Goods,EVA,EVA,5d51eee6047fbe72462ecb3b
2012,3790000.0,0.83,0.8,1.12,Jul 31 BMO,Independent Oil & Gas,0.377,1.01,61810000000.0,2.56,1.43,28.72,0.116,0.177,2020-01-07,35780000000.0,Basic Materials,EPD,EPD,5d51eeea047fbe72462ecb3e
2013,1710000.0,1.08,0.8,0.0,Jul 25 AMC,Lodging,0.793,0.86,22070000000.0,4.39,2.53,110.02,0.054,0.147,2020-01-07,11600000000.0,Services,EXPE,EXPE,5d51eeed047fbe72462ecb41
2014,1710000.0,0.2,0.5,1.19,Jul 24 BMO,Electric Utilities,0.794,0.97,103170000000.0,2.96,3.83,241.31,0.187,0.097,2020-01-07,17840000000.0,Utilities,NEE,NEE,5d51eef0047fbe72462ecb43
2015,3490000.0,1.34,1.0,0.25,Aug 01 AMC,Independent Oil & Gas,0.902,0.2,46020000000.0,2.19,0.73,89.29,0.199,0.182,2020-01-07,17910000000.0,Basic Materials,EOG,EOG,5d51ef06047fbe72462ecb4a
2016,1080000.0,0.94,2.1,0.0,Aug 06 BMO,Air Delivery & Freight Services,0.973,0.0,12370000000.0,5.93,4.2,76.63,0.076,0.313,2020-01-07,8300000000.000001,Services,EXPD,EXPD,5d51ef09047fbe72462ecb4c
2017,3260000.0,1.08,1.0,0.4,Jul 24 AMC,Independent Oil & Gas,0.685,0.34,44560000000.0,1.3,1.96,34.1,0.149,0.128,2020-01-07,29090000000.0,Basic Materials,SU,SU,5d51ef0c047fbe72462ecb4f
2018,3570000.0,0.79,1.8,0.0,Aug 07 BMO,Diversified Utilities,0.0,0.0,8830000000.0,0.0,1.12,36.87,0.028,-0.263,2020-01-07,9580000000.0,Utilities,NRG,NRG,5d51ef0f047fbe72462ecb51
2019,2120000.0,0.51,1.0,0.46,Aug 01 BMO,Diversified Investments,0.933,0.38,50230000000.0,2.98,2.95,94.43,0.399,0.119,2020-01-07,5080000000.0,Financial,ICE,ICE,5d51ef12047fbe72462ecb54
2020,1640000.0,0.09,0.7,1.19,Aug 05 BMO,Electric Utilities,0.772,1.04,28390000000.0,2.84,4.41,90.96,0.138,0.108,2020-01-07,7690000000.0,Utilities,WEC,WEC,5d51ef16047fbe72462ecb57
2021,2510000.0,2.0,8.6,0.0,Jul 31 AMC,Biotechnology,0.792,0.0,6090000000.0,4.01,0.21,18.675,0.705,0.505,2020-01-07,909800000.0,Healthcare,EXEL,EXEL,5d51ef19047fbe72462ecb59
2022,1220000.0,0.52,0.0,0.9,Jul 30 AMC,REIT - Residential,0.948,0.9,29960000000.0,2.97,15.34,79.83,0.282,0.073,2020-01-07,2640000000.0,Financial,EQR,EQR,5d51ef20047fbe72462ecb5d
2023,3080000.0,0.16,0.6,1.47,Aug 01 BMO,Electric Utilities,0.785,1.3,31750000000.0,2.57,4.34,62.46,0.108,0.103,2020-01-07,11650000000.0,Utilities,XEL,XEL,5d51ef23047fbe72462ecb5f
2024,2800000.0,0.13,0.7,1.64,Jul 25 AMC,Electric Utilities,0.798,1.48,26430000000.0,2.22,0.0,75.86,-0.019,-0.023,2020-01-07,12910000000.0,Utilities,EIX,EIX,5d51ef26047fbe72462ecb62
2025,1390000.0,0.45,0.3,1.7,Aug 02 BMO,Diversified Utilities,0.9942,1.4,37710000000.0,2.48,2.41,148.88,0.172,0.13,2020-01-07,11250000000.0,Utilities,SRE,SRE,5d51ef28047fbe72462ecb65
2026,5300000.0,1.38,0.6,0.79,Aug 02 BMO,Independent Oil & Gas,0.0,0.76,10560000000.0,1.17,0.0,23.26,-0.199,-0.097,2020-01-07,4620000000.0,Basic Materials,NBL,NBL,5d51ef2b047fbe72462ecb67
2027,371370.0,0.69,1.6,1.23,Jul 31 AMC,Internet Software & Services,0.9608,1.18,46700000000.0,5.34,4.33,581.88,0.093,0.063,2020-01-07,5340000000.0,Technology,EQIX,EQIX,5d51ef2e047fbe72462ecb6a
2028,1500000.0,0.78,4.0,0.95,Jul 30 AMC,Diversified Communication Services,0.889,0.95,2450000000.0,10.4,0.0,18.52,-0.294,-0.455,2020-01-07,366000000.0,Technology,EGHT,EGHT,5d51ef30047fbe72462ecb6c
